Layer #,Pass #,Time(ms),Reading
63,2,575468,504.0
63,2,575485,507.0
63,2,575502,504.0
63,2,575518,505.0
63,2,575535,506.0
63,2,575551,505.0
63,2,575568,506.0
63,2,575586,502.0
63,2,575602,505.0
63,2,575618,504.0
63,2,575636,503.0
63,2,575653,502.0
63,2,575669,502.0
63,2,575685,504.0
63,2,575702,507.0
63,2,575718,505.0
63,2,575735,502.0
63,2,575752,505.0
63,2,575768,504.0
63,2,575786,505.0
63,2,575802,505.0
63,2,575819,503.0
63,2,575836,502.0
63,2,575852,502.0
63,2,575868,502.0
63,2,575886,503.0
63,2,575902,503.0
63,2,575918,503.0
63,2,575935,503.0
63,2,575952,503.0
63,2,575968,503.0
63,2,575985,503.0
63,2,576002,503.0
63,2,576018,503.0
63,2,576035,503.0
63,2,576052,503.0
63,2,576069,503.0
63,2,576085,503.0
63,2,576102,503.0
63,2,576119,503.0
63,2,576135,503.0
63,2,576152,503.0
63,2,576169,503.0
63,2,576185,503.0
63,2,576202,503.0
63,2,576219,503.0
63,2,576235,503.0
63,2,576252,503.0
63,2,576268,503.0
63,2,576285,503.0
63,2,576302,503.0
63,2,576318,503.0
63,2,576335,503.0
63,2,576352,503.0
63,2,576369,503.0
63,2,576386,503.0
63,2,576402,503.0
63,2,576418,503.0
63,2,576436,503.0
63,3,576453,503.0
63,3,576468,503.0
63,3,576485,503.0
63,3,576502,503.0
63,3,576519,503.0
63,3,576536,423.0
63,3,576553,429.0
63,3,576568,442.0
63,3,576586,460.0
63,3,576602,475.0
63,3,576618,491.0
63,3,576635,506.0
63,3,576652,520.0
63,3,576669,535.0
63,3,576685,546.0
63,3,576702,559.0
63,3,576719,570.0
63,3,576735,580.0
63,3,576752,587.0
63,3,576769,596.0
63,3,576786,605.0
63,3,576802,612.0
63,3,576819,617.0
63,3,576835,626.0
63,3,576852,633.0
63,3,576868,637.0
63,3,576885,643.0
63,3,576902,641.0
63,3,576918,645.0
63,3,576936,654.0
63,3,576953,660.0
63,3,576968,661.0
63,3,576986,665.0
63,3,577001,669.0
63,3,577018,671.0
63,3,577035,673.0
63,3,577051,676.0
63,3,577069,680.0
63,3,577085,680.0
63,3,577102,684.0
63,3,577119,681.0
63,3,577135,684.0
63,3,577152,682.0
63,3,577169,689.0
63,3,577186,689.0
63,3,577202,690.0
63,3,577219,692.0
63,3,577236,691.0
63,3,577252,694.0
63,3,577268,694.0
63,3,577285,694.0
63,3,577301,695.0
63,3,577318,697.0
63,3,577335,698.0
63,3,577351,698.0
63,3,577368,700.0
63,3,577385,694.0
63,3,577402,699.0
63,3,577419,700.0
63,3,577436,700.0
63,3,577453,700.0
63,3,577468,701.0
63,3,577485,701.0
63,3,577502,703.0
63,3,577519,700.0
63,3,577535,702.0
63,3,577552,701.0
63,3,577568,702.0
63,3,577586,704.0
63,3,577602,701.0
63,3,577618,700.0
63,3,577635,702.0
63,3,577652,704.0
63,3,577668,703.0
63,3,577686,704.0
63,3,577702,705.0
63,3,577718,703.0
63,3,577735,705.0
63,3,577752,703.0
63,3,577768,705.0
63,3,577785,705.0
63,3,577803,703.0
63,3,577818,703.0
63,3,577835,705.0
63,3,577852,700.0
63,3,577869,701.0
63,3,577885,706.0
63,3,577901,700.0
63,3,577919,705.0
63,3,577935,703.0
63,3,577952,705.0
63,3,577969,706.0
63,3,577985,705.0
63,3,578003,706.0
63,3,578018,705.0
63,3,578036,706.0
63,3,578052,703.0
63,3,578069,705.0
63,3,578086,701.0
63,3,578101,704.0
63,3,578118,702.0
63,3,578135,703.0
63,3,578152,705.0
63,3,578169,705.0
63,3,578185,704.0
63,3,578202,706.0
63,3,578219,705.0
63,3,578235,706.0
63,3,578252,704.0
63,3,578269,706.0
63,3,578286,705.0
63,3,578302,706.0
63,3,578319,704.0
63,3,578335,706.0
63,3,578352,702.0
63,3,578369,706.0
63,3,578386,705.0
63,3,578402,708.0
63,3,578418,707.0
63,3,578435,706.0
63,3,578452,705.0
63,3,578469,706.0
63,3,578485,707.0
63,3,578502,705.0
63,3,578518,706.0
63,3,578535,707.0
63,3,578553,705.0
63,3,578569,705.0
63,3,578585,703.0
63,3,578601,703.0
63,3,578618,720.0
63,3,578636,697.0
63,3,578652,674.0
63,3,578668,651.0
63,3,578687,626.0
63,3,578703,606.0
63,3,578720,585.0
63,3,578737,565.0
63,3,578753,548.0
63,3,578770,523.0
63,3,578787,506.0
63,3,578803,493.0
63,3,578820,486.0
63,3,578837,472.0
63,3,578854,462.0
63,3,578870,452.0
63,3,578887,441.0
63,3,578904,429.0
63,3,578921,422.0
63,3,578937,414.0
63,3,578954,406.0
63,3,578971,392.0
63,3,578987,388.0
63,3,579003,387.0
63,3,579021,375.0
63,3,579037,368.0
63,3,579053,370.0
63,3,579070,366.0
63,3,579087,361.0
63,3,579104,359.0
63,3,579120,353.0
63,3,579137,350.0
63,3,579155,342.0
63,3,579171,341.0
63,3,579188,335.0
63,3,579206,333.0
63,3,579221,331.0
63,3,579239,329.0
63,3,579255,326.0
63,3,579272,324.0
63,3,579289,324.0
63,3,579305,325.0
63,3,579322,324.0
63,3,579338,322.0
63,3,579354,320.0
63,3,579372,320.0
63,3,579389,315.0
63,3,579405,317.0
63,3,579422,313.0
63,3,579438,310.0
63,3,579455,310.0
63,3,579472,308.0
63,3,579488,308.0
63,3,579505,308.0
63,3,579521,308.0
63,3,579538,312.0
63,3,579555,311.0
63,3,579572,309.0
63,3,579588,309.0
63,3,579605,309.0
63,3,579621,308.0
63,3,579638,307.0
63,3,579655,302.0
63,3,579671,301.0
63,3,579689,304.0
63,3,579705,301.0
63,3,579721,302.0
63,3,579738,302.0
63,3,579755,301.0
63,3,579771,306.0
63,3,579788,305.0
63,3,579805,304.0
63,3,579822,302.0
63,3,579838,304.0
63,3,579855,303.0
63,3,579871,304.0
63,3,579888,299.0
63,3,579905,299.0
63,3,579921,300.0
63,3,579939,298.0
63,3,579955,298.0
63,3,579971,298.0
63,3,579989,298.0
63,3,580005,298.0
63,3,580021,302.0
63,3,580038,303.0
63,3,580055,303.0
63,3,580071,303.0
63,3,580088,304.0
63,3,580105,300.0
63,3,580121,302.0
63,3,580138,298.0
63,3,580155,296.0
63,3,580171,297.0
63,3,580188,297.0
63,3,580205,297.0
63,3,580222,298.0
63,3,580239,297.0
63,3,580255,301.0
63,3,580272,301.0
63,3,580289,302.0
63,3,580305,301.0
63,3,580321,300.0
63,3,580339,295.0
63,3,580356,297.0
63,3,580372,294.0
63,3,580388,296.0
63,3,580404,294.0
63,3,580422,295.0
63,3,580439,297.0
63,3,580455,295.0
63,3,580472,296.0
73,1,668146,0.0
73,1,668164,0.0
73,1,668180,0.0
73,1,668196,0.0
73,1,668213,0.0
73,1,668230,706.0
73,1,668246,708.0
73,1,668262,707.0
73,1,668280,710.0
73,1,668297,711.0
73,1,668313,709.0
73,1,668329,712.0
73,1,668347,709.0
73,1,668363,709.0
73,1,668380,708.0
73,1,668397,706.0
73,1,668413,707.0
73,1,668431,706.0
73,1,668448,708.0
73,1,668463,707.0
73,1,668480,709.0
73,1,668496,706.0
73,1,668514,709.0
73,1,668530,707.0
73,1,668547,710.0
73,1,668564,708.0
73,1,668581,709.0
73,1,668597,708.0
73,1,668614,708.0
73,1,668630,707.0
73,1,668646,707.0
73,1,668663,708.0
73,1,668680,708.0
73,1,668697,707.0
73,1,668714,708.0
73,1,668730,707.0
73,1,668747,710.0
73,1,668763,709.0
73,1,668780,711.0
73,1,668796,708.0
73,1,668813,708.0
73,1,668830,709.0
73,1,668847,710.0
73,1,668864,708.0
73,1,668881,708.0
73,1,668898,707.0
73,1,668915,711.0
73,1,668931,707.0
73,1,668949,710.0
73,1,668964,708.0
73,1,668982,708.0
73,1,668999,709.0
73,1,669016,707.0
73,1,669033,709.0
73,1,669049,705.0
73,1,669066,708.0
73,1,669082,703.0
73,1,669099,706.0
73,1,669117,705.0
73,1,669132,708.0
73,1,669149,707.0
73,1,669166,708.0
73,1,669182,708.0
73,1,669199,709.0
73,1,669215,707.0
73,1,669232,708.0
73,1,669249,707.0
73,1,669266,710.0
73,1,669282,709.0
73,1,669299,709.0
73,1,669316,703.0
73,1,669333,710.0
73,1,669349,708.0
73,1,669366,711.0
73,1,669382,707.0
73,1,669399,709.0
73,1,669416,707.0
73,1,669433,708.0
73,1,669450,710.0
73,1,669467,709.0
73,1,669482,710.0
73,1,669499,707.0
73,1,669516,711.0
73,1,669533,708.0
73,1,669549,705.0
73,1,669566,704.0
73,1,669582,709.0
73,1,669600,713.0
73,1,669616,711.0
73,1,669633,710.0
73,1,669650,711.0
73,1,669666,712.0
73,1,669682,709.0
73,1,669700,708.0
73,1,669717,711.0
73,1,669732,708.0
73,1,669749,708.0
73,1,669765,710.0
73,1,669782,710.0
73,1,669799,708.0
73,1,669816,706.0
73,1,669832,708.0
73,1,669849,708.0
73,1,669866,707.0
73,1,669883,709.0
73,1,669899,709.0
73,1,669917,707.0
73,1,669932,705.0
73,1,669949,706.0
73,1,669966,708.0
73,1,669983,708.0
73,1,669999,706.0
73,1,670016,703.0
73,1,670032,708.0
73,1,670049,702.0
73,1,670066,707.0
73,1,670083,706.0
73,1,670099,707.0
73,1,670116,708.0
73,1,670133,707.0
73,1,670150,705.0
73,1,670166,707.0
73,1,670183,707.0
73,1,670200,708.0
73,1,670216,706.0
73,1,670233,706.0
73,1,670249,706.0
73,1,670265,708.0
73,1,670282,709.0
73,1,670299,721.0
73,1,670316,696.0
73,1,670332,666.0
73,1,670350,638.0
73,1,670366,611.0
73,1,670383,585.0
73,1,670399,559.0
73,1,670417,536.0
73,1,670432,513.0
73,1,670450,493.0
73,1,670467,474.0
73,1,670482,456.0
73,1,670499,439.0
73,1,670515,424.0
73,1,670532,411.0
73,1,670549,400.0
73,1,670566,387.0
73,1,670582,375.0
73,1,670599,363.0
73,1,670616,353.0
73,1,670633,345.0
73,1,670649,335.0
73,1,670667,331.0
73,1,670682,322.0
73,1,670699,315.0
73,1,670716,307.0
73,1,670733,303.0
73,1,670749,291.0
73,1,670766,288.0
73,1,670783,289.0
73,1,670799,284.0
73,1,670816,280.0
73,1,670833,280.0
73,1,670849,274.0
73,1,670867,271.0
73,1,670883,272.0
73,1,670900,269.0
73,1,670915,267.0
73,1,670933,266.0
73,1,670949,266.0
73,1,670967,261.0
73,1,670982,263.0
73,1,670999,263.0
73,1,671016,261.0
73,1,671032,260.0
73,1,671050,264.0
73,1,671066,259.0
73,1,671083,258.0
73,1,671100,261.0
73,1,671116,258.0
73,1,671132,260.0
73,1,671148,259.0
73,1,671166,260.0
73,1,671183,258.0
73,1,671199,258.0
73,1,671216,255.0
73,1,671233,253.0
73,1,671249,259.0
73,1,671266,257.0
73,1,671283,258.0
73,1,671300,257.0
73,1,671316,259.0
73,1,671332,257.0
73,1,671350,258.0
73,1,671366,256.0
73,1,671382,258.0
73,1,671399,256.0
73,1,671416,259.0
73,1,671433,257.0
73,1,671449,257.0
73,1,671466,255.0
73,1,671483,253.0
73,1,671499,255.0
73,1,671516,258.0
73,1,671533,257.0
73,1,671549,257.0
73,1,671566,255.0
73,1,671582,256.0
73,1,671599,257.0
73,1,671616,255.0
73,1,671633,257.0
73,1,671650,255.0
73,1,671667,258.0
73,1,671683,256.0
73,1,671700,253.0
73,1,671715,256.0
73,1,671732,258.0
73,1,671749,257.0
73,1,671766,255.0
73,1,671782,258.0
73,1,671799,255.0
73,1,671816,257.0
73,1,671833,254.0
73,1,671849,255.0
73,1,671866,257.0
73,1,671883,255.0
73,1,671899,257.0
73,1,671916,255.0
73,1,671934,253.0
73,1,671949,256.0
73,1,671966,254.0
73,1,671983,257.0
73,1,672000,256.0
73,1,672016,255.0
73,1,672033,256.0
73,1,672049,257.0
73,1,672066,255.0
73,1,672084,257.0
73,1,672100,256.0
73,1,672116,255.0
73,1,672133,257.0
73,1,672149,255.0
73,1,672166,255.0
73,1,672182,255.0
73,1,672199,255.0
73,1,672216,255.0
73,1,672233,255.0
73,1,672249,255.0
73,1,672267,255.0
73,1,672283,255.0
73,1,672300,255.0
73,1,672316,255.0
73,1,672333,255.0
73,1,672351,255.0
73,1,672366,255.0
73,1,672383,255.0
73,1,672399,255.0
73,1,672415,255.0
73,1,672433,255.0
73,1,672450,255.0
73,1,672466,255.0
73,1,672483,255.0
73,1,672500,255.0
73,1,672517,255.0
73,1,672534,255.0
73,1,672549,255.0
73,1,672566,255.0
73,1,672582,255.0
73,1,672600,255.0
73,2,672617,255.0
73,2,672634,255.0
73,2,672649,255.0
73,2,672667,255.0
73,2,672683,255.0
73,2,672700,461.0
73,2,672716,471.0
73,2,672733,486.0
73,2,672749,497.0
73,2,672765,513.0
73,2,672782,527.0
73,2,672801,541.0
73,2,672816,552.0
73,2,672832,562.0
73,2,672850,572.0
73,2,672866,583.0
73,2,672883,591.0
73,2,672900,598.0
73,2,672916,604.0
73,2,672933,615.0
73,2,672949,622.0
73,2,672965,629.0
73,2,672983,636.0
73,2,673000,642.0
73,2,673016,646.0
73,2,673033,651.0
73,2,673049,655.0
73,2,673068,657.0
73,2,673085,660.0
73,2,673102,664.0
73,2,673119,666.0
73,2,673136,670.0
73,2,673152,672.0
73,2,673168,679.0
73,2,673186,677.0
73,2,673202,683.0
73,2,673218,688.0
73,2,673235,687.0
73,2,673252,685.0
73,2,673269,686.0
73,2,673285,687.0
73,2,673302,687.0
73,2,673318,690.0
73,2,673335,690.0
73,2,673352,692.0
73,2,673370,694.0
73,2,673385,693.0
73,2,673402,701.0
73,2,673418,703.0
73,2,673436,697.0
73,2,673452,704.0
73,2,673468,704.0
73,2,673485,707.0
73,2,673501,705.0
73,2,673519,702.0
73,2,673535,702.0
73,2,673552,704.0
73,2,673569,703.0
73,2,673585,703.0
73,2,673602,705.0
73,2,673618,705.0
73,2,673636,706.0
73,2,673652,713.0
73,2,673669,711.0
73,2,673686,707.0
73,2,673702,710.0
73,2,673718,712.0
73,2,673735,712.0
73,2,673752,707.0
73,2,673768,707.0
73,2,673785,707.0
73,2,673802,707.0
73,2,673818,708.0
73,2,673835,709.0
73,2,673852,708.0
73,2,673869,710.0
73,2,673885,716.0
73,2,673902,714.0
73,2,673918,714.0
73,2,673936,715.0
73,2,673953,710.0
73,2,673969,712.0
73,2,673985,717.0
73,2,674002,709.0
73,2,674020,710.0
73,2,674035,711.0
73,2,674052,710.0
73,2,674068,710.0
73,2,674085,712.0
73,2,674102,711.0
73,2,674118,710.0
73,2,674135,714.0
73,2,674152,717.0
73,2,674169,717.0
73,2,674185,714.0
73,2,674203,711.0
73,2,674219,709.0
73,2,674236,710.0
73,2,674252,710.0
73,2,674268,711.0
73,2,674286,710.0
73,2,674302,710.0
73,2,674319,710.0
73,2,674335,709.0
73,2,674352,710.0
73,2,674369,716.0
73,2,674385,716.0
73,2,674403,711.0
73,2,674419,716.0
73,2,674435,714.0
73,2,674452,711.0
73,2,674468,711.0
73,2,674485,710.0
73,2,674502,712.0
73,2,674518,711.0
73,2,674535,710.0
73,2,674552,712.0
73,2,674569,711.0
73,2,674585,711.0
73,2,674602,716.0
73,2,674618,717.0
73,2,674635,715.0
73,2,674652,716.0
73,2,674669,718.0
73,2,674686,711.0
73,2,674702,711.0
73,2,674718,711.0
73,2,674735,710.0
73,2,674752,710.0
73,2,674769,727.0
73,2,674785,715.0
73,2,674802,702.0
73,2,674818,690.0
73,2,674835,677.0
73,2,674852,672.0
73,2,674869,660.0
73,2,674885,650.0
73,2,674902,641.0
73,2,674919,624.0
73,2,674936,615.0
73,2,674953,608.0
73,2,674969,600.0
73,2,674985,593.0
73,2,675002,587.0
73,2,675018,581.0
73,2,675035,576.0
73,2,675053,572.0
73,2,675070,567.0
73,2,675086,567.0
73,2,675104,558.0
73,2,675120,554.0
73,2,675137,549.0
73,2,675154,546.0
73,2,675170,544.0
73,2,675186,541.0
73,2,675203,538.0
73,2,675220,536.0
73,2,675236,533.0
73,2,675253,531.0
73,2,675270,529.0
73,2,675287,525.0
73,2,675303,524.0
73,2,675320,528.0
73,2,675337,522.0
73,2,675354,520.0
73,2,675370,518.0
73,2,675387,517.0
73,2,675403,517.0
73,2,675420,515.0
73,2,675437,513.0
73,2,675453,512.0
73,2,675470,511.0
73,2,675487,511.0
73,2,675504,509.0
73,2,675520,509.0
73,2,675537,508.0
73,2,675553,507.0
73,2,675570,508.0
73,2,675586,511.0
73,2,675603,505.0
73,2,675619,505.0
73,2,675637,504.0
73,2,675654,504.0
73,2,675670,504.0
73,2,675687,505.0
73,2,675703,503.0
73,2,675720,503.0
73,2,675736,502.0
73,2,675754,502.0
73,2,675770,503.0
73,2,675787,501.0
73,2,675804,501.0
73,2,675821,501.0
73,2,675837,502.0
73,2,675854,500.0
73,2,675870,500.0
73,2,675886,500.0
73,2,675904,500.0
73,2,675919,501.0
73,2,675937,500.0
73,2,675953,498.0
73,2,675971,498.0
73,2,675987,499.0
73,2,676004,499.0
73,2,676020,498.0
73,2,676037,497.0
73,2,676054,498.0
73,2,676070,500.0
73,2,676087,499.0
73,2,676104,498.0
73,2,676120,498.0
73,2,676137,498.0
73,2,676153,497.0
73,2,676170,497.0
73,2,676187,498.0
73,2,676203,498.0
73,2,676220,496.0
73,2,676237,498.0
73,2,676254,497.0
73,2,676270,497.0
73,2,676286,502.0
73,2,676304,498.0
73,2,676320,497.0
73,2,676337,496.0
73,2,676353,496.0
73,2,676370,495.0
73,2,676387,495.0
73,2,676403,496.0
73,2,676420,495.0
73,2,676437,496.0
73,2,676454,497.0
73,2,676470,496.0
73,2,676487,496.0
73,2,676504,495.0
73,2,676520,499.0
73,2,676537,496.0
73,2,676554,496.0
73,2,676570,496.0
73,2,676587,495.0
73,2,676604,495.0
73,2,676621,495.0
73,2,676637,495.0
73,2,676653,495.0
73,2,676670,495.0
73,2,676687,495.0
73,2,676704,495.0
73,2,676721,495.0
73,2,676737,495.0
73,2,676754,495.0
73,2,676771,495.0
73,2,676787,495.0
73,2,676804,495.0
73,2,676821,495.0
73,2,676838,495.0
73,2,676854,495.0
73,2,676871,495.0
73,2,676887,495.0
73,2,676903,495.0
73,2,676920,495.0
73,2,676937,495.0
73,2,676954,495.0
73,2,676971,495.0
73,2,676987,495.0
73,2,677004,495.0
73,2,677020,495.0
73,2,677037,495.0
73,2,677053,495.0
73,2,677071,495.0
73,2,677086,495.0
73,2,677105,495.0
73,2,677120,495.0
73,2,677137,495.0
73,2,677153,495.0
73,2,677170,495.0
73,3,677187,495.0
73,3,677204,495.0
73,3,677221,495.0
73,3,677237,495.0
73,3,677255,495.0
73,3,677270,428.0
73,3,677288,434.0
73,3,677303,448.0
73,3,677321,464.0
73,3,677337,480.0
73,3,677353,496.0
73,3,677371,514.0
73,3,677386,525.0
73,3,677404,539.0
73,3,677421,554.0
73,3,677436,564.0
73,3,677453,574.0
73,3,677470,589.0
73,3,677487,593.0
73,3,677504,603.0
73,3,677521,612.0
73,3,677537,618.0
73,3,677555,627.0
73,3,677572,633.0
73,3,677588,639.0
73,3,677604,646.0
73,3,677621,650.0
73,3,677637,656.0
73,3,677654,661.0
73,3,677671,668.0
73,3,677687,670.0
73,3,677704,675.0
73,3,677721,676.0
73,3,677737,676.0
73,3,677754,682.0
73,3,677771,682.0
73,3,677788,686.0
73,3,677804,686.0
73,3,677821,688.0
73,3,677838,690.0
73,3,677854,692.0
73,3,677871,693.0
73,3,677888,696.0
73,3,677905,699.0
73,3,677920,697.0
73,3,677938,701.0
73,3,677954,701.0
73,3,677971,703.0
73,3,677987,703.0
73,3,678004,704.0
73,3,678021,703.0
73,3,678038,705.0
73,3,678054,704.0
73,3,678070,705.0
73,3,678088,706.0
73,3,678104,706.0
73,3,678121,707.0
73,3,678138,707.0
73,3,678154,706.0
73,3,678171,706.0
73,3,678188,706.0
73,3,678205,707.0
73,3,678221,706.0
73,3,678238,707.0
73,3,678254,709.0
73,3,678271,708.0
73,3,678288,707.0
73,3,678305,709.0
73,3,678320,706.0
73,3,678337,708.0
73,3,678354,709.0
73,3,678371,710.0
73,3,678388,711.0
73,3,678404,711.0
73,3,678421,707.0
73,3,678440,710.0
73,3,678457,707.0
73,3,678474,708.0
73,3,678490,709.0
73,3,678506,710.0
73,3,678524,710.0
73,3,678540,712.0
73,3,678557,710.0
73,3,678573,712.0
73,3,678590,712.0
73,3,678606,711.0
73,3,678624,711.0
73,3,678640,713.0
73,3,678656,713.0
73,3,678673,709.0
73,3,678690,710.0
73,3,678707,709.0
73,3,678723,709.0
73,3,678740,714.0
73,3,678757,712.0
73,3,678774,712.0
73,3,678790,713.0
73,3,678806,714.0
73,3,678824,713.0
73,3,678839,715.0
73,3,678856,713.0
73,3,678873,713.0
73,3,678890,716.0
73,3,678907,710.0
73,3,678924,711.0
73,3,678940,711.0
73,3,678957,712.0
73,3,678973,714.0
73,3,678990,716.0
73,3,679007,715.0
73,3,679023,714.0
73,3,679039,717.0
73,3,679057,715.0
73,3,679073,716.0
73,3,679090,715.0
73,3,679106,714.0
73,3,679124,716.0
73,3,679140,714.0
73,3,679157,714.0
73,3,679174,714.0
73,3,679190,715.0
73,3,679207,712.0
73,3,679224,717.0
73,3,679240,715.0
73,3,679257,715.0
73,3,679274,717.0
73,3,679290,718.0
73,3,679307,718.0
73,3,679324,718.0
73,3,679340,731.0
73,3,679357,712.0
73,3,679374,688.0
73,3,679390,668.0
73,3,679407,645.0
73,3,679424,622.0
73,3,679440,604.0
73,3,679456,582.0
73,3,679474,565.0
73,3,679490,550.0
73,3,679507,533.0
73,3,679524,518.0
73,3,679540,505.0
73,3,679557,491.0
73,3,679574,480.0
73,3,679590,469.0
73,3,679607,460.0
73,3,679623,450.0
73,3,679640,442.0
73,3,679656,433.0
73,3,679673,425.0
73,3,679690,416.0
73,3,679706,411.0
73,3,679723,403.0
73,3,679740,401.0
73,3,679756,394.0
73,3,679774,391.0
73,3,679790,386.0
73,3,679807,381.0
73,3,679823,377.0
73,3,679840,373.0
73,3,679857,369.0
73,3,679873,364.0
73,3,679890,362.0
73,3,679907,357.0
73,3,679923,353.0
73,3,679940,352.0
73,3,679956,347.0
73,3,679974,348.0
73,3,679990,347.0
73,3,680007,344.0
73,3,680023,344.0
73,3,680040,340.0
73,3,680057,338.0
73,3,680074,338.0
73,3,680089,336.0
73,3,680107,332.0
73,3,680123,329.0
73,3,680139,329.0
73,3,680157,332.0
73,3,680173,327.0
73,3,680190,328.0
73,3,680206,327.0
73,3,680223,328.0
73,3,680240,325.0
73,3,680257,324.0
73,3,680274,323.0
73,3,680290,322.0
73,3,680307,321.0
73,3,680323,322.0
73,3,680340,319.0
73,3,680357,317.0
73,3,680374,318.0
73,3,680390,316.0
73,3,680406,314.0
73,3,680423,314.0
73,3,680441,318.0
73,3,680457,315.0
73,3,680474,313.0
73,3,680490,316.0
73,3,680506,315.0
73,3,680524,315.0
73,3,680541,314.0
73,3,680557,312.0
73,3,680574,311.0
73,3,680590,308.0
73,3,680607,309.0
73,3,680625,310.0
73,3,680640,306.0
73,3,680657,306.0
73,3,680674,307.0
73,3,680690,310.0
73,3,680707,307.0
73,3,680724,308.0
73,3,680740,308.0
73,3,680757,309.0
73,3,680774,307.0
73,3,680791,307.0
73,3,680807,308.0
73,3,680824,303.0
73,3,680841,304.0
73,3,680857,305.0
73,3,680874,303.0
73,3,680890,305.0
73,3,680906,304.0
73,3,680923,304.0
73,3,680940,307.0
73,3,680956,308.0
73,3,680974,306.0
73,3,680990,308.0
73,3,681007,308.0
73,3,681023,305.0
73,3,681040,305.0
73,3,681056,302.0
73,3,681073,303.0
73,3,681091,302.0
73,3,681106,304.0
73,3,681124,302.0
73,3,681140,304.0
73,3,681157,305.0
73,3,681174,308.0
73,3,681191,307.0
73,3,681207,306.0
83,1,764045,0.0
83,1,764062,0.0
83,1,764078,0.0
83,1,764094,0.0
83,1,764112,0.0
83,1,764129,715.0
83,1,764144,716.0
83,1,764161,716.0
83,1,764178,714.0
83,1,764194,714.0
83,1,764210,715.0
83,1,764228,708.0
83,1,764244,710.0
83,1,764261,711.0
83,1,764278,714.0
83,1,764295,715.0
83,1,764311,715.0
83,1,764328,715.0
83,1,764345,715.0
83,1,764361,715.0
83,1,764378,715.0
83,1,764395,716.0
83,1,764411,715.0
83,1,764428,715.0
83,1,764444,715.0
83,1,764461,716.0
83,1,764477,716.0
83,1,764495,711.0
83,1,764511,715.0
83,1,764527,716.0
83,1,764544,715.0
83,1,764561,715.0
83,1,764578,716.0
83,1,764595,716.0
83,1,764611,716.0
83,1,764628,715.0
83,1,764645,716.0
83,1,764662,717.0
83,1,764678,715.0
83,1,764695,710.0
83,1,764711,709.0
83,1,764727,715.0
83,1,764744,715.0
83,1,764761,716.0
83,1,764778,716.0
83,1,764795,716.0
83,1,764812,715.0
83,1,764828,716.0
83,1,764844,716.0
83,1,764861,716.0
83,1,764879,716.0
83,1,764894,716.0
83,1,764911,715.0
83,1,764928,716.0
83,1,764944,716.0
83,1,764961,711.0
83,1,764978,711.0
83,1,764994,715.0
83,1,765011,716.0
83,1,765028,717.0
83,1,765044,716.0
83,1,765062,715.0
83,1,765078,717.0
83,1,765094,715.0
83,1,765111,717.0
83,1,765127,717.0
83,1,765144,715.0
83,1,765162,711.0
83,1,765178,711.0
83,1,765194,716.0
83,1,765211,710.0
83,1,765227,715.0
83,1,765244,717.0
83,1,765261,716.0
83,1,765278,715.0
83,1,765295,717.0
83,1,765312,715.0
83,1,765328,716.0
83,1,765345,715.0
83,1,765361,715.0
83,1,765377,717.0
83,1,765395,711.0
83,1,765411,717.0
83,1,765428,712.0
83,1,765445,710.0
83,1,765462,711.0
83,1,765478,716.0
83,1,765494,716.0
83,1,765511,715.0
83,1,765528,716.0
83,1,765545,716.0
83,1,765561,717.0
83,1,765577,715.0
83,1,765595,716.0
83,1,765611,716.0
83,1,765627,715.0
83,1,765644,717.0
83,1,765660,716.0
83,1,765679,711.0
83,1,765695,711.0
83,1,765711,715.0
83,1,765727,716.0
83,1,765744,716.0
83,1,765762,716.0
83,1,765777,716.0
83,1,765794,715.0
83,1,765811,716.0
83,1,765827,715.0
83,1,765844,716.0
83,1,765861,716.0
83,1,765879,710.0
83,1,765895,711.0
83,1,765911,715.0
83,1,765928,710.0
83,1,765945,711.0
83,1,765961,717.0
83,1,765978,714.0
83,1,765994,717.0
83,1,766011,716.0
83,1,766028,715.0
83,1,766044,717.0
83,1,766061,716.0
83,1,766077,716.0
83,1,766095,715.0
83,1,766115,711.0
83,1,766132,711.0
83,1,766149,711.0
83,1,766165,713.0
83,1,766181,712.0
83,1,766198,723.0
83,1,766215,704.0
83,1,766232,681.0
83,1,766249,657.0
83,1,766265,634.0
83,1,766281,613.0
83,1,766298,592.0
83,1,766315,573.0
83,1,766331,555.0
83,1,766349,540.0
83,1,766365,525.0
83,1,766382,509.0
83,1,766399,493.0
83,1,766416,480.0
83,1,766432,472.0
83,1,766449,460.0
83,1,766465,451.0
83,1,766481,442.0
83,1,766499,433.0
83,1,766516,423.0
83,1,766533,416.0
83,1,766549,410.0
83,1,766566,403.0
83,1,766582,397.0
83,1,766598,390.0
83,1,766615,384.0
83,1,766632,379.0
83,1,766648,376.0
83,1,766666,370.0
83,1,766682,367.0
83,1,766698,365.0
83,1,766715,360.0
83,1,766732,357.0
83,1,766749,354.0
83,1,766766,351.0
83,1,766782,348.0
83,1,766798,346.0
83,1,766815,344.0
83,1,766832,341.0
83,1,766849,339.0
83,1,766865,338.0
83,1,766882,336.0
83,1,766899,335.0
83,1,766915,333.0
83,1,766932,331.0
83,1,766948,329.0
83,1,766965,329.0
83,1,766982,327.0
83,1,766998,326.0
83,1,767015,324.0
83,1,767032,325.0
83,1,767048,322.0
83,1,767066,322.0
83,1,767082,323.0
83,1,767099,319.0
83,1,767116,319.0
