Layer #,Pass #,Time(ms),Reading
83,1,768796,319.0
83,1,768813,322.0
83,1,768830,316.0
83,1,768846,314.0
83,1,768863,313.0
83,1,768880,311.0
83,1,768896,309.0
83,1,768913,307.0
83,1,768930,308.0
83,1,768946,305.0
83,1,768964,304.0
83,1,768980,304.0
83,1,768996,302.0
83,1,769013,301.0
83,1,769030,299.0
83,1,769047,304.0
83,1,769062,299.0
83,1,769079,296.0
83,1,769096,296.0
83,1,769113,296.0
83,1,769130,296.0
83,1,769146,293.0
83,1,769163,293.0
83,1,769180,293.0
83,1,769196,293.0
83,1,769213,291.0
83,1,769230,292.0
83,1,769247,291.0
83,1,769263,292.0
83,1,769280,289.0
83,1,769297,289.0
83,1,769314,290.0
83,1,769330,289.0
83,1,769347,290.0
83,1,769363,290.0
83,1,769380,290.0
83,1,769396,288.0
83,1,769413,289.0
83,1,769430,288.0
83,1,769447,288.0
83,1,769463,288.0
83,1,769480,288.0
83,1,769497,287.0
83,1,769513,288.0
83,1,769530,288.0
83,1,769546,289.0
83,1,769562,290.0
83,1,769579,288.0
83,1,769596,287.0
83,1,769613,288.0
83,1,769630,288.0
83,1,769646,287.0
83,1,769663,286.0
83,1,769680,286.0
83,1,769697,287.0
83,1,769713,285.0
83,1,769729,286.0
83,1,769746,287.0
83,1,769763,286.0
83,1,769780,285.0
83,1,769796,287.0
83,1,769813,287.0
83,1,769830,288.0
83,1,769846,287.0
83,1,769863,286.0
83,1,769879,286.0
83,1,769896,288.0
83,1,769914,287.0
83,1,769930,286.0
83,1,769947,286.0
83,1,769963,287.0
83,1,769979,286.0
83,1,769996,285.0
83,1,770013,285.0
83,1,770029,285.0
83,1,770046,285.0
83,1,770062,285.0
83,1,770079,285.0
83,1,770097,285.0
83,1,770114,285.0
83,1,770129,285.0
83,1,770146,285.0
83,1,770163,285.0
83,1,770180,285.0
83,1,770196,285.0
83,1,770214,285.0
83,1,770230,285.0
83,1,770247,285.0
83,1,770263,285.0
83,1,770280,285.0
83,1,770296,285.0
83,1,770312,285.0
83,1,770329,285.0
83,1,770346,285.0
83,1,770363,285.0
83,1,770379,285.0
83,1,770397,285.0
83,1,770413,285.0
83,1,770430,285.0
83,1,770446,285.0
83,1,770463,285.0
83,2,770480,285.0
83,2,770497,285.0
83,2,770514,285.0
83,2,770530,285.0
83,2,770547,285.0
83,2,770563,411.0
83,2,770580,420.0
83,2,770596,442.0
83,2,770613,459.0
83,2,770629,478.0
83,2,770647,497.0
83,2,770663,515.0
83,2,770680,534.0
83,2,770699,558.0
83,2,770716,572.0
83,2,770732,585.0
83,2,770749,590.0
83,2,770766,603.0
83,2,770782,614.0
83,2,770799,624.0
83,2,770815,633.0
83,2,770833,647.0
83,2,770850,657.0
83,2,770866,664.0
83,2,770883,670.0
83,2,770899,675.0
83,2,770916,681.0
83,2,770932,688.0
83,2,770949,696.0
83,2,770966,698.0
83,2,770982,697.0
83,2,770998,701.0
83,2,771015,704.0
83,2,771032,707.0
83,2,771049,710.0
83,2,771066,720.0
83,2,771082,717.0
83,2,771099,723.0
83,2,771115,728.0
83,2,771133,730.0
83,2,771149,728.0
83,2,771165,730.0
83,2,771182,733.0
83,2,771199,736.0
83,2,771215,733.0
83,2,771232,732.0
83,2,771249,732.0
83,2,771265,737.0
83,2,771283,736.0
83,2,771299,736.0
83,2,771315,736.0
83,2,771333,744.0
83,2,771348,739.0
83,2,771365,745.0
83,2,771382,748.0
83,2,771399,747.0
83,2,771416,746.0
83,2,771432,746.0
83,2,771449,749.0
83,2,771466,744.0
83,2,771482,745.0
83,2,771499,743.0
83,2,771515,746.0
83,2,771532,746.0
83,2,771549,745.0
83,2,771565,744.0
83,2,771582,745.0
83,2,771599,753.0
83,2,771615,751.0
83,2,771632,749.0
83,2,771649,750.0
83,2,771666,752.0
83,2,771682,753.0
83,2,771699,748.0
83,2,771715,748.0
83,2,771732,746.0
83,2,771749,748.0
83,2,771766,748.0
83,2,771783,751.0
83,2,771799,747.0
83,2,771816,753.0
83,2,771832,750.0
83,2,771849,753.0
83,2,771866,754.0
83,2,771883,751.0
83,2,771899,752.0
83,2,771915,754.0
83,2,771932,749.0
83,2,771949,750.0
83,2,771966,750.0
83,2,771982,748.0
83,2,771999,747.0
83,2,772016,749.0
83,2,772033,754.0
83,2,772049,754.0
83,2,772065,752.0
83,2,772082,752.0
83,2,772099,752.0
83,2,772116,753.0
83,2,772132,754.0
83,2,772150,754.0
83,2,772165,752.0
83,2,772183,748.0
83,2,772199,748.0
83,2,772215,748.0
83,2,772232,751.0
83,2,772249,750.0
83,2,772266,750.0
83,2,772282,749.0
83,2,772299,755.0
83,2,772316,755.0
83,2,772333,754.0
83,2,772349,752.0
83,2,772365,752.0
83,2,772382,755.0
83,2,772399,756.0
83,2,772415,751.0
83,2,772432,749.0
83,2,772449,749.0
83,2,772465,750.0
83,2,772482,750.0
83,2,772499,748.0
83,2,772515,748.0
83,2,772531,752.0
83,2,772549,752.0
83,2,772566,750.0
83,2,772582,752.0
83,2,772599,755.0
83,2,772615,754.0
83,2,772632,768.0
83,2,772649,750.0
83,2,772666,725.0
83,2,772682,703.0
83,2,772699,680.0
83,2,772716,661.0
83,2,772732,641.0
83,2,772749,621.0
83,2,772765,605.0
83,2,772783,585.0
83,2,772799,569.0
83,2,772816,555.0
83,2,772832,541.0
83,2,772850,527.0
83,2,772865,518.0
83,2,772883,508.0
83,2,772898,494.0
83,2,772916,488.0
83,2,772932,479.0
83,2,772949,468.0
83,2,772966,463.0
83,2,772982,453.0
83,2,773000,448.0
83,2,773016,440.0
83,2,773032,435.0
83,2,773049,431.0
83,2,773065,426.0
83,2,773082,422.0
83,2,773099,418.0
83,2,773117,415.0
83,2,773132,407.0
83,2,773149,403.0
83,2,773166,400.0
83,2,773183,397.0
83,2,773199,395.0
83,2,773216,392.0
83,2,773233,393.0
83,2,773249,387.0
83,2,773265,386.0
83,2,773282,387.0
83,2,773300,385.0
83,2,773316,384.0
83,2,773332,384.0
83,2,773348,381.0
83,2,773365,378.0
83,2,773382,372.0
83,2,773399,372.0
83,2,773415,373.0
83,2,773432,371.0
83,2,773450,371.0
83,2,773466,365.0
83,2,773483,370.0
83,2,773499,369.0
83,2,773516,368.0
83,2,773532,368.0
83,2,773548,368.0
83,2,773565,365.0
83,2,773582,364.0
83,2,773599,366.0
83,2,773615,360.0
83,2,773632,359.0
83,2,773649,359.0
83,2,773666,359.0
83,2,773682,359.0
83,2,773699,357.0
83,2,773716,357.0
83,2,773732,357.0
83,2,773749,360.0
83,2,773765,360.0
83,2,773782,360.0
83,2,773798,359.0
83,2,773816,359.0
83,2,773833,360.0
83,2,773849,357.0
83,2,773865,354.0
83,2,773882,354.0
83,2,773898,353.0
83,2,773916,355.0
83,2,773932,353.0
83,2,773949,352.0
83,2,773966,355.0
83,2,773982,352.0
83,2,773999,355.0
83,2,774016,355.0
83,2,774032,355.0
83,2,774049,356.0
83,2,774065,356.0
83,2,774083,356.0
83,2,774099,356.0
83,2,774116,354.0
83,2,774132,350.0
83,2,774149,351.0
83,2,774166,351.0
83,2,774182,352.0
83,2,774200,355.0
83,2,774216,355.0
83,2,774233,355.0
83,2,774249,354.0
83,2,774265,352.0
83,2,774282,353.0
83,2,774298,354.0
83,2,774316,353.0
83,2,774332,351.0
83,2,774349,351.0
83,2,774366,351.0
83,2,774382,353.0
83,2,774399,351.0
83,2,774416,350.0
83,2,774433,354.0
83,2,774449,351.0
83,2,774465,350.0
83,2,774483,352.0
83,2,774499,352.0
83,2,774515,352.0
83,2,774532,352.0
83,2,774549,352.0
83,2,774566,352.0
83,2,774582,352.0
83,2,774599,352.0
83,2,774616,352.0
83,2,774632,352.0
83,2,774650,352.0
83,2,774666,352.0
83,2,774682,352.0
83,2,774699,352.0
83,2,774715,352.0
83,2,774733,352.0
83,2,774749,352.0
83,2,774766,352.0
83,2,774782,352.0
83,2,774799,352.0
83,2,774816,352.0
83,2,774833,352.0
83,2,774849,352.0
83,2,774866,352.0
83,2,774889,352.0
83,2,774905,352.0
83,2,774922,352.0
83,2,774940,352.0
83,2,774956,352.0
83,2,774972,352.0
83,2,774989,352.0
83,2,775006,352.0
83,2,775023,352.0
83,3,775039,352.0
83,3,775055,352.0
83,3,775073,352.0
83,3,775089,352.0
83,3,775105,352.0
83,3,775122,416.0
83,3,775139,426.0
83,3,775156,441.0
83,3,775172,462.0
83,3,775189,483.0
83,3,775205,501.0
83,3,775223,520.0
83,3,775239,536.0
83,3,775255,553.0
83,3,775272,567.0
83,3,775289,580.0
83,3,775305,587.0
83,3,775322,605.0
83,3,775339,619.0
83,3,775356,626.0
83,3,775372,638.0
83,3,775388,647.0
83,3,775406,656.0
83,3,775422,663.0
83,3,775439,670.0
83,3,775456,677.0
83,3,775472,682.0
83,3,775490,688.0
83,3,775506,690.0
83,3,775522,697.0
83,3,775539,703.0
83,3,775556,706.0
83,3,775572,709.0
83,3,775589,714.0
83,3,775606,715.0
83,3,775622,721.0
83,3,775639,723.0
83,3,775655,724.0
83,3,775673,727.0
83,3,775689,729.0
83,3,775706,733.0
83,3,775722,734.0
83,3,775739,734.0
83,3,775755,736.0
83,3,775773,739.0
83,3,775789,740.0
83,3,775805,740.0
83,3,775823,743.0
83,3,775839,742.0
83,3,775856,742.0
83,3,775872,744.0
83,3,775888,746.0
83,3,775906,747.0
83,3,775923,749.0
83,3,775939,749.0
83,3,775956,748.0
83,3,775973,751.0
83,3,775991,747.0
83,3,776007,751.0
83,3,776024,750.0
83,3,776041,750.0
83,3,776058,749.0
83,3,776073,750.0
83,3,776091,753.0
83,3,776108,750.0
83,3,776124,756.0
83,3,776140,754.0
83,3,776157,753.0
83,3,776173,751.0
83,3,776191,750.0
83,3,776208,751.0
83,3,776224,752.0
83,3,776240,753.0
83,3,776257,753.0
83,3,776274,753.0
83,3,776290,753.0
83,3,776309,752.0
83,3,776326,754.0
83,3,776343,752.0
83,3,776359,753.0
83,3,776375,754.0
83,3,776392,754.0
83,3,776409,754.0
83,3,776428,749.0
83,3,776445,751.0
83,3,776462,749.0
83,3,776478,753.0
83,3,776495,754.0
83,3,776511,754.0
83,3,776528,754.0
83,3,776545,752.0
83,3,776562,753.0
83,3,776579,753.0
83,3,776595,756.0
83,3,776612,749.0
83,3,776629,751.0
83,3,776646,750.0
83,3,776661,750.0
83,3,776678,749.0
83,3,776696,749.0
83,3,776712,750.0
83,3,776729,753.0
83,3,776746,755.0
83,3,776762,755.0
83,3,776779,754.0
83,3,776795,753.0
83,3,776811,754.0
83,3,776829,750.0
83,3,776845,754.0
83,3,776862,748.0
83,3,776878,750.0
83,3,776895,748.0
83,3,776912,749.0
83,3,776928,751.0
83,3,776945,750.0
83,3,776962,754.0
83,3,776979,753.0
83,3,776995,756.0
83,3,777012,754.0
83,3,777028,756.0
83,3,777045,754.0
83,3,777062,752.0
83,3,777079,749.0
83,3,777095,756.0
83,3,777112,750.0
83,3,777129,751.0
83,3,777146,750.0
83,3,777162,750.0
83,3,777178,751.0
83,3,777195,769.0
83,3,777211,754.0
83,3,777229,728.0
83,3,777245,702.0
83,3,777262,677.0
83,3,777279,652.0
83,3,777295,628.0
83,3,777312,598.0
83,3,777329,580.0
83,3,777346,560.0
83,3,777362,542.0
83,3,777378,524.0
83,3,777396,509.0
83,3,777413,497.0
83,3,777428,484.0
83,3,777446,479.0
83,3,777463,467.0
83,3,777479,457.0
83,3,777496,447.0
83,3,777512,440.0
83,3,777529,430.0
83,3,777545,422.0
83,3,777562,415.0
83,3,777579,401.0
83,3,777596,393.0
83,3,777612,387.0
83,3,777629,382.0
83,3,777645,377.0
83,3,777662,375.0
83,3,777678,376.0
83,3,777696,371.0
83,3,777712,367.0
83,3,777729,363.0
83,3,777746,359.0
83,3,777761,355.0
83,3,777778,351.0
83,3,777795,344.0
83,3,777812,347.0
83,3,777828,344.0
83,3,777846,335.0
83,3,777862,333.0
83,3,777879,332.0
83,3,777895,329.0
83,3,777912,328.0
83,3,777928,332.0
83,3,777945,329.0
83,3,777962,329.0
83,3,777979,328.0
83,3,777996,327.0
83,3,778012,326.0
83,3,778029,319.0
83,3,778046,319.0
83,3,778062,318.0
83,3,778078,316.0
83,3,778096,315.0
83,3,778113,315.0
83,3,778129,314.0
83,3,778145,312.0
83,3,778162,320.0
83,3,778178,316.0
83,3,778196,318.0
83,3,778212,317.0
83,3,778228,315.0
83,3,778245,316.0
83,3,778261,315.0
83,3,778279,309.0
83,3,778295,315.0
83,3,778312,311.0
83,3,778329,310.0
83,3,778345,307.0
83,3,778362,307.0
83,3,778379,307.0
83,3,778395,311.0
83,3,778412,312.0
83,3,778429,313.0
83,3,778446,310.0
83,3,778462,311.0
83,3,778479,311.0
83,3,778495,310.0
83,3,778511,309.0
83,3,778528,310.0
83,3,778546,306.0
83,3,778562,305.0
83,3,778579,303.0
83,3,778595,306.0
83,3,778612,305.0
83,3,778629,309.0
83,3,778645,311.0
83,3,778662,309.0
83,3,778678,310.0
83,3,778696,311.0
83,3,778712,310.0
83,3,778729,308.0
83,3,778745,308.0
83,3,778762,305.0
83,3,778779,304.0
83,3,778795,304.0
83,3,778812,304.0
83,3,778829,305.0
83,3,778846,303.0
83,3,778863,305.0
83,3,778879,308.0
83,3,778896,306.0
83,3,778912,307.0
83,3,778929,309.0
83,3,778945,308.0
83,3,778962,308.0
83,3,778978,310.0
83,3,778996,303.0
83,3,779012,304.0
83,3,779029,302.0
83,3,779045,301.0
83,3,779062,303.0
93,1,857097,0.0
93,1,857114,0.0
93,1,857130,0.0
93,1,857147,0.0
93,1,857164,0.0
93,1,857181,742.0
93,1,857198,743.0
93,1,857214,744.0
93,1,857230,743.0
93,1,857247,743.0
93,1,857264,743.0
93,1,857280,741.0
93,1,857297,741.0
93,1,857315,743.0
93,1,857332,741.0
93,1,857347,742.0
93,1,857365,741.0
93,1,857380,746.0
93,1,857397,742.0
93,1,857414,743.0
93,1,857431,743.0
93,1,857448,742.0
93,1,857465,742.0
93,1,857481,743.0
93,1,857498,743.0
93,1,857515,743.0
93,1,857531,743.0
93,1,857548,741.0
93,1,857564,740.0
93,1,857581,743.0
93,1,857598,743.0
93,1,857614,744.0
93,1,857631,744.0
93,1,857647,745.0
93,1,857664,744.0
93,1,857681,744.0
93,1,857698,745.0
93,1,857714,744.0
93,1,857731,743.0
93,1,857747,742.0
93,1,857764,742.0
93,1,857781,744.0
93,1,857798,745.0
93,1,857815,742.0
93,1,857830,743.0
93,1,857847,746.0
93,1,857864,745.0
93,1,857881,742.0
93,1,857897,742.0
93,1,857914,743.0
93,1,857931,743.0
93,1,857948,743.0
93,1,857965,744.0
93,1,857981,745.0
93,1,857997,744.0
93,1,858014,742.0
93,1,858031,743.0
93,1,858047,743.0
93,1,858064,743.0
93,1,858081,746.0
93,1,858097,746.0
93,1,858114,743.0
93,1,858131,744.0
93,1,858147,743.0
93,1,858164,741.0
93,1,858181,743.0
93,1,858198,744.0
93,1,858214,744.0
93,1,858231,744.0
93,1,858247,742.0
93,1,858265,744.0
93,1,858280,745.0
93,1,858298,742.0
93,1,858314,744.0
93,1,858331,743.0
93,1,858347,745.0
93,1,858364,742.0
93,1,858381,745.0
93,1,858398,744.0
93,1,858414,741.0
93,1,858431,744.0
93,1,858448,743.0
93,1,858464,742.0
93,1,858481,743.0
93,1,858497,745.0
93,1,858514,741.0
93,1,858531,744.0
93,1,858548,743.0
93,1,858564,747.0
93,1,858581,746.0
93,1,858597,747.0
93,1,858614,742.0
93,1,858631,743.0
93,1,858648,743.0
93,1,858664,743.0
93,1,858681,744.0
93,1,858698,744.0
93,1,858715,744.0
93,1,858731,745.0
93,1,858748,743.0
93,1,858764,743.0
93,1,858781,744.0
93,1,858798,743.0
93,1,858815,743.0
93,1,858831,742.0
93,1,858848,744.0
93,1,858865,743.0
93,1,858881,742.0
93,1,858897,744.0
93,1,858914,743.0
93,1,858931,742.0
93,1,858948,745.0
93,1,858965,742.0
93,1,858981,744.0
93,1,858998,743.0
93,1,859015,742.0
93,1,859031,743.0
93,1,859047,745.0
93,1,859065,744.0
93,1,859081,743.0
93,1,859097,744.0
93,1,859114,742.0
93,1,859131,744.0
93,1,859147,744.0
93,1,859165,742.0
93,1,859181,745.0
93,1,859197,741.0
93,1,859215,743.0
93,1,859231,743.0
93,1,859248,758.0
93,1,859264,735.0
93,1,859281,712.0
93,1,859298,695.0
93,1,859314,661.0
93,1,859332,636.0
93,1,859348,616.0
93,1,859364,596.0
93,1,859382,578.0
93,1,859397,558.0
93,1,859414,542.0
93,1,859431,528.0
93,1,859447,514.0
93,1,859464,498.0
93,1,859481,486.0
93,1,859497,476.0
93,1,859515,464.0
93,1,859531,458.0
93,1,859547,449.0
93,1,859564,436.0
93,1,859582,427.0
93,1,859598,420.0
93,1,859614,411.0
93,1,859632,406.0
93,1,859647,400.0
93,1,859664,394.0
93,1,859681,386.0
93,1,859698,383.0
93,1,859715,378.0
93,1,859731,374.0
93,1,859748,370.0
93,1,859765,367.0
93,1,859782,364.0
93,1,859798,359.0
93,1,859814,355.0
93,1,859831,353.0
93,1,859848,351.0
93,1,859864,350.0
93,1,859882,346.0
93,1,859898,344.0
93,1,859914,341.0
93,1,859931,338.0
93,1,859948,337.0
93,1,859964,335.0
93,1,859981,334.0
93,1,859997,336.0
93,1,860015,332.0
93,1,860031,331.0
93,1,860047,331.0
93,1,860065,329.0
93,1,860081,327.0
93,1,860098,326.0
93,1,860115,324.0
93,1,860132,323.0
93,1,860148,322.0
93,1,860165,322.0
93,1,860181,321.0
93,1,860197,319.0
93,1,860215,318.0
93,1,860231,319.0
93,1,860248,318.0
93,1,860265,316.0
93,1,860282,316.0
93,1,860298,315.0
93,1,860314,315.0
93,1,860331,315.0
93,1,860349,315.0
93,1,860365,315.0
93,1,860381,314.0
93,1,860398,315.0
93,1,860415,314.0
93,1,860432,314.0
93,1,860447,314.0
93,1,860465,313.0
93,1,860482,313.0
93,1,860498,314.0
93,1,860515,313.0
93,1,860531,313.0
93,1,860548,314.0
93,1,860565,313.0
93,1,860581,313.0
93,1,860598,312.0
93,1,860615,311.0
93,1,860631,311.0
93,1,860648,310.0
93,1,860665,310.0
93,1,860681,310.0
93,1,860698,310.0
93,1,860714,313.0
93,1,860732,310.0
93,1,860747,313.0
93,1,860765,310.0
93,1,860780,310.0
93,1,860797,309.0
93,1,860815,310.0
93,1,860832,308.0
93,1,860848,308.0
93,1,860864,307.0
93,1,860881,307.0
93,1,860898,308.0
93,1,860915,309.0
93,1,860932,308.0
93,1,860948,308.0
93,1,860965,312.0
93,1,860981,311.0
93,1,860998,307.0
93,1,861014,308.0
93,1,861031,307.0
93,1,861048,307.0
93,1,861065,308.0
93,1,861082,308.0
93,1,861098,307.0
93,1,861115,308.0
93,1,861131,308.0
93,1,861148,308.0
93,1,861164,308.0
93,1,861181,308.0
93,1,861199,308.0
93,1,861215,308.0
93,1,861231,308.0
93,1,861247,308.0
93,1,861264,308.0
93,1,861281,308.0
93,1,861297,308.0
93,1,861315,308.0
93,1,861332,308.0
93,1,861348,308.0
93,1,861364,308.0
93,1,861381,308.0
93,1,861398,308.0
93,1,861419,308.0
93,1,861436,308.0
93,1,861452,308.0
93,1,861469,308.0
93,1,861485,308.0
93,1,861502,308.0
93,1,861520,308.0
93,1,861537,308.0
93,1,861552,308.0
93,1,861568,308.0
93,1,861586,308.0
93,2,861602,308.0
93,2,861619,308.0
93,2,861636,308.0
93,2,861652,308.0
93,2,861669,308.0
93,2,861686,398.0
93,2,861702,412.0
93,2,861719,432.0
93,2,861736,442.0
93,2,861752,462.0
93,2,861769,484.0
93,2,861786,504.0
93,2,861802,520.0
93,2,861819,537.0
93,2,861835,553.0
93,2,861852,567.0
93,2,861869,581.0
93,2,861886,594.0
93,2,861903,614.0
93,2,861919,616.0
93,2,861936,634.0
93,2,861952,643.0
93,2,861969,643.0
93,2,861985,652.0
93,2,862002,659.0
93,2,862020,664.0
93,2,862036,670.0
93,2,862056,683.0
93,2,862073,688.0
93,2,862090,694.0
93,2,862107,698.0
93,2,862123,702.0
93,2,862139,706.0
93,2,862156,709.0
93,2,862174,713.0
93,2,862189,717.0
93,2,862206,720.0
93,2,862223,723.0
93,2,862240,725.0
93,2,862258,728.0
93,2,862275,730.0
93,2,862292,730.0
93,2,862309,732.0
93,2,862325,734.0
93,2,862343,735.0
93,2,862359,737.0
93,2,862375,736.0
93,2,862392,739.0
93,2,862409,739.0
93,2,862426,742.0
93,2,862443,743.0
93,2,862458,742.0
93,2,862476,743.0
93,2,862492,743.0
93,2,862509,744.0
93,2,862526,746.0
93,2,862542,745.0
93,2,862559,746.0
93,2,862575,746.0
93,2,862592,747.0
93,2,862610,748.0
93,2,862626,749.0
93,2,862642,750.0
93,2,862659,749.0
93,2,862676,750.0
93,2,862692,749.0
93,2,862708,749.0
93,2,862726,749.0
93,2,862742,750.0
93,2,862759,748.0
93,2,862775,750.0
93,2,862792,752.0
93,2,862810,752.0
93,2,862826,752.0
93,2,862843,752.0
93,2,862860,751.0
93,2,862875,751.0
93,2,862892,751.0
93,2,862909,751.0
93,2,862925,752.0
93,2,862942,752.0
93,2,862959,752.0
93,2,862975,752.0
93,2,862992,753.0
93,2,863009,753.0
93,2,863026,753.0
93,2,863042,754.0
93,2,863058,753.0
93,2,863076,752.0
93,2,863092,753.0
93,2,863109,752.0
93,2,863125,752.0
93,2,863143,753.0
93,2,863160,753.0
93,2,863176,751.0
93,2,863192,751.0
93,2,863209,753.0
93,2,863226,752.0
93,2,863242,753.0
93,2,863259,753.0
93,2,863276,754.0
93,2,863292,754.0
93,2,863309,754.0
93,2,863326,753.0
93,2,863343,752.0
93,2,863360,751.0
93,2,863376,752.0
93,2,863392,754.0
93,2,863409,752.0
93,2,863425,751.0
93,2,863443,753.0
93,2,863458,753.0
93,2,863475,753.0
93,2,863492,754.0
93,2,863508,754.0
93,2,863526,752.0
93,2,863542,753.0
93,2,863558,754.0
93,2,863576,754.0
93,2,863593,753.0
93,2,863608,752.0
93,2,863626,754.0
93,2,863643,754.0
93,2,863659,752.0
93,2,863675,753.0
93,2,863692,754.0
93,2,863709,753.0
93,2,863725,754.0
93,2,863742,754.0
93,2,863760,766.0
93,2,863776,746.0
93,2,863792,715.0
93,2,863809,690.0
93,2,863825,661.0
93,2,863843,638.0
93,2,863859,613.0
93,2,863875,592.0
93,2,863892,577.0
93,2,863909,554.0
93,2,863925,539.0
93,2,863942,518.0
93,2,863960,499.0
93,2,863975,487.0
93,2,863993,471.0
93,2,864009,461.0
93,2,864026,446.0
93,2,864042,438.0
93,2,864059,425.0
93,2,864076,418.0
93,2,864093,408.0
93,2,864109,400.0
93,2,864126,391.0
93,2,864142,386.0
93,2,864159,377.0
93,2,864176,370.0
93,2,864193,367.0
93,2,864209,359.0
93,2,864226,356.0
93,2,864242,351.0
93,2,864259,346.0
93,2,864276,344.0
93,2,864292,338.0
93,2,864310,335.0
93,2,864326,333.0
93,2,864342,327.0
93,2,864359,327.0
93,2,864375,324.0
93,2,864392,321.0
93,2,864409,320.0
93,2,864426,315.0
93,2,864443,315.0
93,2,864459,313.0
93,2,864475,310.0
93,2,864492,311.0
93,2,864509,307.0
93,2,864526,307.0
93,2,864543,305.0
93,2,864560,303.0
93,2,864575,304.0
93,2,864592,302.0
93,2,864609,300.0
93,2,864627,301.0
93,2,864642,299.0
93,2,864660,298.0
93,2,864675,296.0
93,2,864692,296.0
93,2,864709,296.0
93,2,864725,297.0
93,2,864743,294.0
93,2,864759,295.0
93,2,864776,295.0
93,2,864792,293.0
93,2,864809,293.0
93,2,864826,293.0
93,2,864843,291.0
93,2,864859,292.0
93,2,864875,291.0
93,2,864892,290.0
93,2,864909,290.0
93,2,864926,293.0
93,2,864943,290.0
93,2,864959,289.0
93,2,864976,291.0
93,2,864993,289.0
93,2,865009,289.0
93,2,865026,291.0
93,2,865043,290.0
93,2,865059,288.0
93,2,865075,289.0
93,2,865092,287.0
93,2,865109,288.0
93,2,865126,289.0
93,2,865143,290.0
93,2,865160,287.0
93,2,865177,288.0
93,2,865194,289.0
93,2,865210,288.0
93,2,865227,288.0
93,2,865244,289.0
93,2,865261,287.0
93,2,865277,287.0
93,2,865293,288.0
93,2,865310,283.0
93,2,865327,287.0
93,2,865344,289.0
93,2,865361,287.0
93,2,865376,289.0
93,2,865394,288.0
93,2,865410,286.0
93,2,865427,288.0
93,2,865444,288.0
93,2,865461,287.0
93,2,865477,287.0
93,2,865495,288.0
93,2,865511,288.0
93,2,865527,287.0
93,2,865544,282.0
93,2,865561,290.0
93,2,865578,287.0
93,2,865594,286.0
93,2,865611,288.0
93,2,865627,288.0
93,2,865644,288.0
93,2,865661,288.0
93,2,865678,288.0
93,2,865695,288.0
93,2,865711,288.0
93,2,865728,288.0
93,2,865745,288.0
93,2,865760,288.0
93,2,865779,288.0
93,2,865794,288.0
93,2,865811,288.0
93,2,865828,288.0
93,2,865844,288.0
93,2,865860,288.0
93,2,865878,288.0
93,2,865894,288.0
93,2,865911,288.0
93,2,865927,288.0
93,2,865943,288.0
93,2,865961,288.0
93,2,865978,288.0
93,2,865995,288.0
93,2,866011,288.0
93,2,866028,288.0
93,2,866045,288.0
93,2,866062,288.0
93,2,866077,288.0
93,2,866094,288.0
93,2,866112,288.0
93,2,866128,288.0
93,2,866145,288.0
93,2,866161,288.0
93,3,866178,288.0
93,3,866194,288.0
93,3,866211,288.0
93,3,866227,288.0
93,3,866245,288.0
93,3,866260,413.0
93,3,866278,419.0
93,3,866295,440.0
93,3,866310,461.0
93,3,866328,479.0
93,3,866344,497.0
93,3,866361,516.0
93,3,866378,534.0
93,3,866395,550.0
93,3,866412,566.0
93,3,866429,579.0
93,3,866446,592.0
93,3,866461,603.0
93,3,866479,616.0
93,3,866495,624.0
93,3,866511,635.0
93,3,866529,643.0
93,3,866545,651.0
93,3,866562,659.0
93,3,866579,670.0
93,3,866595,673.0
93,3,866612,682.0
93,3,866629,686.0
93,3,866645,690.0
93,3,866662,698.0
93,3,866678,698.0
93,3,866695,703.0
93,3,866713,706.0
93,3,866729,710.0
93,3,866745,713.0
93,3,866761,716.0
93,3,866779,718.0
93,3,866795,721.0
93,3,866812,725.0
93,3,866828,729.0
93,3,866845,728.0
93,3,866862,733.0
93,3,866878,733.0
93,3,866895,736.0
93,3,866912,738.0
93,3,866928,735.0
93,3,866945,736.0
93,3,866962,736.0
93,3,866978,738.0
93,3,866996,740.0
93,3,867013,741.0
93,3,867028,742.0
93,3,867045,742.0
93,3,867062,746.0
93,3,867079,745.0
93,3,867095,749.0
93,3,867111,748.0
93,3,867129,748.0
93,3,867145,749.0
93,3,867162,749.0
93,3,867179,747.0
93,3,867195,747.0
93,3,867212,748.0
93,3,867229,748.0
93,3,867245,748.0
93,3,867262,748.0
93,3,867278,750.0
93,3,867295,752.0
93,3,867312,753.0
93,3,867328,751.0
93,3,867345,752.0
93,3,867362,753.0
93,3,867379,750.0
93,3,867396,751.0
93,3,867412,749.0
93,3,867429,751.0
93,3,867446,751.0
93,3,867463,749.0
93,3,867480,751.0
93,3,867496,752.0
93,3,867513,751.0
93,3,867529,751.0
93,3,867547,752.0
93,3,867563,754.0
93,3,867580,751.0
93,3,867597,752.0
93,3,867613,751.0
93,3,867630,750.0
93,3,867647,751.0
93,3,867664,751.0
93,3,867679,752.0
93,3,867697,752.0
93,3,867713,752.0
93,3,867730,752.0
93,3,867747,752.0
93,3,867763,752.0
93,3,867780,754.0
93,3,867797,752.0
93,3,867813,752.0
93,3,867830,751.0
93,3,867847,752.0
93,3,867863,751.0
93,3,867879,751.0
93,3,867896,751.0
93,3,867913,751.0
93,3,867929,750.0
93,3,867947,751.0
93,3,867963,751.0
93,3,867980,752.0
93,3,867997,747.0
